lat,lon,date,hectares
63.07866274292765,-135.9208155481669,2022-07-02 00:00:00,2295.84762744
60.63089565254534,-133.47254780179065,2022-07-03 00:00:00,350.670871236
62.45851085210514,-133.71777596966913,2022-07-05 00:00:00,1619.23391467
57.09969945049912,-100.77366059401115,2022-07-05 00:00:00,999.783962856
65.3969954176724,-137.02898277195152,2022-07-05 00:00:00,1099.35867381
58.8759908572106,-107.80217056833163,2022-07-18 00:00:00,277.564502674
49.03120049034502,-114.66954765118379,2022-08-04 00:00:00,1087.98552476
54.819226798415855,-128.76986595308753,2022-08-09 00:00:00,53.6952674884
56.245922248327695,-108.14070847912197,2022-06-30 00:00:00,1594.24980147
64.56543813961653,-121.63066489441614,2022-06-19 00:00:00,15239.9448365
56.86587083024626,-113.35001547224327,2022-07-17 00:00:00,6.5401490261
56.67108186054074,-104.90428672090127,2022-07-13 00:00:00,339.457910316
55.09051580390522,-123.20504740281321,2022-09-09 00:00:00,31.9886453019
55.5297788625841,-122.03122051198903,2022-08-09 00:00:00,213.497896027
58.47965143712383,-107.82988122153635,2022-07-15 00:00:00,950.675003359
49.920737957503306,-121.3963003716665,2022-08-25 00:00:00,68.8302953117
55.07520323017952,-124.95115172167115,2022-08-23 00:00:00,7.8489165799
57.81367165628993,-132.37802195375593,2022-07-03 00:00:00,8.9035154774
59.684094477880805,-111.08372802527585,2022-08-26 00:00:00,357.797556944
56.414144244919164,-106.7246042409518,2022-08-26 00:00:00,566.144179799
57.41206523651362,-110.17522190679107,2022-07-07 00:00:00,232.52227315
51.239624381219166,-121.34100408665084,2022-07-29 00:00:00,42.9384773323
56.13528630379677,-106.77757218616321,2022-07-18 00:00:00,2028.11557481
56.788646561618805,-125.16356839233316,2022-07-01 00:00:00,28.2497160368
59.53283904332915,-103.30539868928663,2022-07-08 00:00:00,130.760114615
63.021133148614965,-136.71867398076552,2022-07-07 00:00:00,1618.99147257
59.108755112864145,-118.26343871941778,2022-07-04 00:00:00,1.4525275242
58.1436440753062,-112.36956373943677,2022-08-18 00:00:00,3158.71578873
51.107952920371794,-122.39768899760364,2022-08-28 00:00:00,6344.97075493
56.92268603810974,-105.33847624652404,2022-07-15 00:00:00,40.7722602468
64.93714907453798,-124.59425947317013,2022-06-22 00:00:00,16284.0966633
56.468476118708125,-110.0180896889247,2022-06-30 00:00:00,3986.23650758
55.51030429173864,-110.26672033302097,2022-08-25 00:00:00,25.2644638666
59.561838666264315,-102.09508513252771,2022-06-16 00:00:00,20608.3855745
64.31835489348077,-120.95671339446882,2022-06-23 00:00:00,711.746319251
49.41834889615451,-117.40832562081067,2022-08-24 00:00:00,24.5871113091
56.70629046816015,-110.67622846300654,2022-07-14 00:00:00,1601.800418
63.32916805321279,-132.6108561866472,2022-07-03 00:00:00,1268.20668239
50.295843451144314,-121.7046054938246,2022-07-14 00:00:00,4384.96903277
57.15987582662416,-105.9024231385457,2022-07-11 00:00:00,4192.51064897
50.07619281325835,-119.71726426599564,2022-10-19 00:00:00,37.9417186565
49.07839546373377,-120.69561472044256,2022-09-02 00:00:00,7347.58592476
57.99535799693045,-105.63270650451655,2022-07-11 00:00:00,8030.47483263
59.872150780984086,-114.54287972505857,2022-06-14 00:00:00,129.218693615
65.945299387775,-117.18830712965189,2022-07-10 00:00:00,572.950429714
57.57196574114625,-111.73812087422519,2022-07-18 00:00:00,133.67287321
49.16191262911018,-118.77804237750836,2022-09-03 00:00:00,38.6670944303
56.808599999582086,-107.60678169268547,2022-08-26 00:00:00,400.006833992
59.03761957362323,-103.77954226583172,2022-07-06 00:00:00,738.570855674
67.66244639447471,-137.6009291318629,2022-07-09 00:00:00,747.598759164
64.09447167486555,-113.55182966769192,2022-07-28 00:00:00,11674.0442582
62.87947066780987,-133.21703251472093,2022-07-07 00:00:00,868.172104958
61.00600814873109,-112.00526814810759,2022-07-05 00:00:00,7083.98614288
63.08179177082817,-125.07685682784239,2022-07-07 00:00:00,655.535322063
59.774704104222614,-119.75577168978687,2022-05-31 00:00:00,6271.40735224
64.16618069129343,-134.62269438018154,2022-06-29 00:00:00,1551.03064553
59.31625857329632,-101.55824710548733,2022-06-14 00:00:00,4891.3245947
59.889101893820296,-104.88524382707384,2022-06-13 00:00:00,2445.70318352
64.46910433923792,-122.83894443509139,2022-06-27 00:00:00,15354.8148408
56.09908745245172,-100.8576440239054,2022-07-17 00:00:00,1754.53214561
60.36516991761337,-111.64909058615638,2022-08-26 00:00:00,6813.47307303
56.04566482956949,-110.29925027753289,2022-07-20 00:00:00,452.452188244
54.331490822919044,-117.73006270276798,2022-07-28 00:00:00,79.3238495314
53.36611469661399,-112.94571820431307,2022-10-19 00:00:00,42.9155674386
56.59684770464161,-99.29983669074808,2022-06-12 00:00:00,3562.97837726
62.12808189393419,-121.13441314648199,2022-08-17 00:00:00,3594.23341464
60.652453902808716,-128.50919718973157,2022-07-03 00:00:00,4571.01055363
57.12059406692888,-106.56494229287566,2022-07-14 00:00:00,1017.78511714
60.15227465120203,-125.86642149654382,2022-07-05 00:00:00,396.606645598
66.6257097920994,-139.51012839526575,2022-07-05 00:00:00,1974.23788599
50.16770551877857,-122.21818451655808,2022-08-13 00:00:00,3502.19252365
59.60775951001651,-110.83265273278727,2022-07-02 00:00:00,1016.47304351
54.75526577597365,-100.8347336083553,2022-07-15 00:00:00,592.810309069
54.17024732519667,-99.76903857287668,2022-07-20 00:00:00,5.8627942921
64.97666174145351,-126.16306286663256,2022-07-02 00:00:00,1564.59380343
61.30322891238009,-126.67137012602599,2022-07-07 00:00:00,7854.46447343
64.19194110256902,-134.2017507222859,2022-07-02 00:00:00,3222.74932338
60.873699706435595,-129.5013695976355,2022-07-02 00:00:00,992.859135228
62.82620950097945,-120.16024283505931,2022-08-17 00:00:00,1058.78500453
50.304992166176234,-120.50851404204494,2022-07-30 00:00:00,13.2639080488
50.014186518021674,-121.42981357090872,2022-08-17 00:00:00,27.6314710776
59.85761243683604,-123.826406040474,2022-10-13 00:00:00,103.43437962
54.42722298254393,-103.58233386962223,2022-09-03 00:00:00,86.6710253653
60.00010361786895,-134.1214892139891,2022-07-09 00:00:00,14.403067271
56.109900943933596,-102.50213378508532,2022-07-19 00:00:00,1411.03812936
58.693604300585775,-102.93023836439748,2022-06-22 00:00:00,1225.35231091
60.9559175501445,-132.9177587807261,2022-06-29 00:00:00,22.3885277367
63.05456330521669,-130.477311491233,2022-07-03 00:00:00,38.7335238857
50.82477405740483,-117.83385612796748,2022-08-31 00:00:00,295.978792929
53.91336330403483,-102.22640703112539,2022-05-23 00:00:00,242.357844342
60.15240682301942,-132.23969700638713,2022-07-06 00:00:00,69.6474543946
56.32115555899961,-106.31625288804706,2022-09-03 00:00:00,1489.64080234
62.31952027761342,-136.96162387583578,2022-07-05 00:00:00,37.8648820932
61.048728385072025,-117.07773091562609,2022-06-24 00:00:00,52.9059775838
63.95893231441119,-117.00768764874411,2022-06-20 00:00:00,868.328462917
58.88746012571596,-102.90199075411206,2022-06-14 00:00:00,1229.06916711
62.466642554966725,-129.91006177612098,2022-07-03 00:00:00,556.140780248
60.33966926127215,-118.36999213704998,2022-08-18 00:00:00,10042.5410219
58.285444209077895,-102.46379617405343,2022-07-11 00:00:00,8761.86423466
62.96741509809936,-116.56428784124982,2022-07-31 00:00:00,16693.9751528
58.862456233318944,-99.59796514484721,2022-08-15 00:00:00,47.3210495668
59.999913720415066,-110.3855901155245,2022-07-18 00:00:00,12.6890370411
60.00783646736284,-110.45652072265028,2022-07-18 00:00:00,6088.24244942
58.18091958562509,-98.58813918923663,2022-08-19 00:00:00,418.514527051
62.835612040038946,-135.43714612793585,2022-07-04 00:00:00,2459.38761444
56.30548856659997,-106.80009885313258,2022-07-15 00:00:00,4724.87096539
63.96001155277511,-115.02809640907311,2022-06-29 00:00:00,3973.60646105
66.44168086312878,-117.29391243087476,2022-07-15 00:00:00,6270.43310265
59.84267761893818,-126.70894819937767,2022-07-27 00:00:00,944.83469629
56.980441929494916,-106.53241737917007,2022-07-15 00:00:00,954.920566344
57.588830151814484,-111.38446752185035,2022-07-14 00:00:00,739.184180259
58.63058277300087,-109.77914789183998,2022-06-15 00:00:00,841.252131861
59.05820968238546,-102.58174455951257,2022-06-14 00:00:00,549.875582327
55.82907294195655,-106.90895111198995,2022-09-03 00:00:00,1738.7018174
62.9884028227971,-123.0536515754958,2022-06-27 00:00:00,38108.4380925
52.072443660835496,-117.03829897818802,2022-08-18 00:00:00,1040.40441205
57.79639651785268,-94.69334017881035,2022-08-17 00:00:00,629.493440006
60.7390663313866,-112.31081451182446,2022-08-12 00:00:00,402.161180945
62.81187113870811,-137.33519533826305,2022-07-05 00:00:00,541.799392126
58.69340106233876,-116.7403735696296,2022-10-04 00:00:00,12.4334563424
49.20128296869073,-117.07712742399835,2022-08-17 00:00:00,293.695183665
49.15892090298416,-121.01560766804641,2022-09-02 00:00:00,281.974925011
64.24700137288366,-126.6574342606439,2022-07-07 00:00:00,737.783183423
60.6682466648307,-108.24244932354007,2022-07-07 00:00:00,3166.19841228
46.340804159224014,-80.74815033521693,2022-05-11 00:00:00,229.869000689
49.07047609089564,-113.82910822156548,2022-05-05 00:00:00,402.356292905
62.82061310963236,-138.25317638683944,2022-07-07 00:00:00,90.2821610747
59.71150009077764,-129.27114837586316,2022-07-03 00:00:00,10967.5373085
65.6257075141825,-138.0548856837604,2022-07-03 00:00:00,1612.45399524
51.25478062070032,-118.6297442304924,2022-10-16 00:00:00,3.5291797112
58.3406127335708,-109.04502611079032,2022-06-20 00:00:00,1391.89938759
55.26954725171278,-115.26033452421427,2022-04-24 00:00:00,136.329550662
59.39005144664053,-115.5117355786861,2022-07-09 00:00:00,368.414802196
52.42817137272575,-120.48828598046691,2022-08-24 00:00:00,77.319754382
67.82013511043797,-138.02078520733215,2022-07-05 00:00:00,2121.24993954
63.41915525248288,-132.76898130990878,2022-07-03 00:00:00,1439.12684979
62.601767109689014,-140.9249880674456,2022-07-06 00:00:00,551.028782696
58.77437486429357,-104.56509266785247,2022-07-12 00:00:00,5540.48539962
55.724024914737086,-102.5499837187981,2022-07-14 00:00:00,4281.66991528
62.4472982421377,-131.48001474677508,2022-06-26 00:00:00,7702.56420288
54.97286017749853,-99.36006309924423,2022-07-14 00:00:00,1151.64451155
67.28505215930343,-139.50371162566225,2022-07-05 00:00:00,1530.03725055
60.17390046110647,-125.11731814509696,2022-07-04 00:00:00,1593.15143732
63.07787737437431,-123.06032582005358,2022-08-17 00:00:00,1263.92021719
61.726202114792535,-130.9135500399143,2022-06-28 00:00:00,823.708119309
58.9046837324308,-115.00948271729432,2022-09-21 00:00:00,2168.32063294
61.27733891243077,-117.80462269717914,2022-07-06 00:00:00,1033.04336199
57.51970898273949,-105.27528836484424,2022-07-11 00:00:00,3334.33713579
65.7440940340332,-140.70977044012832,2022-07-04 00:00:00,360.779887568
59.35023163655555,-119.0371595416038,2022-06-03 00:00:00,3120.60270778
56.58407885932155,-101.5463568676371,2022-07-14 00:00:00,1661.79084189
64.33090807859016,-133.63841591009606,2022-06-01 00:00:00,1154.73429411
49.32820101478216,-115.59613300410057,2022-08-01 00:00:00,1719.1755021
63.32228810914313,-139.58947353830547,2022-07-01 00:00:00,674.465439823
64.40393200569756,-117.64513342382385,2022-07-02 00:00:00,4597.21357099
55.718317855368376,-112.61598252885382,2022-07-14 00:00:00,1271.74878685
55.134264700177155,-120.29024705062902,2022-08-31 00:00:00,6498.61694454
67.05214907918884,-131.66800030055973,2022-07-06 00:00:00,4493.72391541
60.14367811126029,-132.07092954899653,2022-07-06 00:00:00,575.279722089
57.165818718015686,-101.40410898886438,2022-08-14 00:00:00,2880.22843754
59.70756321050443,-99.34596659352438,2022-08-20 00:00:00,2279.83071486
65.98013921710447,-135.030726098313,2022-07-05 00:00:00,4441.42831066
61.369356612532975,-129.74556863059172,2022-07-02 00:00:00,4648.00488842
62.36542150766178,-139.27627906944784,2022-07-03 00:00:00,2189.78070924
63.7713426233901,-121.60676312806021,2022-06-03 00:00:00,23286.4212287
50.30955257571837,-122.7117649876495,2022-04-23 00:00:00,21.3730135238
60.970612441307075,-127.7921521929481,2022-07-05 00:00:00,715.039059127
56.13480675545277,-89.37681075514664,2022-07-08 00:00:00,366.936576071
64.24314741008051,-117.61123157365184,2022-07-12 00:00:00,944.180385298
58.47816363958184,-104.36134206435464,2022-08-22 00:00:00,1413.38718623
66.57782993160092,-139.08881281857222,2022-07-05 00:00:00,1742.7456416
60.1266868328171,-130.20163493878908,2022-07-02 00:00:00,979.23706486
67.50917834209281,-136.989432902013,2022-07-10 00:00:00,3382.96674875
64.89115285663854,-134.4497167203667,2022-07-06 00:00:00,366.078942304
66.1310052995751,-128.2613388649523,2022-08-18 00:00:00,5673.81096295
57.16067728830113,-109.19692534150816,2022-06-29 00:00:00,43068.1449941
65.96351194845144,-116.61180298155281,2022-07-11 00:00:00,959.933196755
63.47609350712819,-135.8354257279228,2022-07-05 00:00:00,783.966224293
58.908743373758384,-105.87838027240494,2022-06-14 00:00:00,915.794251045
63.70367720293459,-137.0540164919707,2022-07-01 00:00:00,3209.03316618
62.50946414234421,-128.72533695821903,2022-07-03 00:00:00,588.602289511
60.05391491223398,-108.54335671524836,2022-06-15 00:00:00,5595.02487982
59.999946486959786,-108.59497027205371,2022-06-15 00:00:00,1094.02060977
55.154576928223484,-101.71411211874742,2022-07-18 00:00:00,4965.32237844
55.12457313184184,-102.08173704946238,2022-07-18 00:00:00,6172.10874589
63.85847488834595,-133.30791389217248,2022-07-02 00:00:00,651.432539972
62.62281421599114,-131.8018240801561,2022-07-04 00:00:00,465.215269521
57.43701712476399,-103.11612390004935,2022-08-21 00:00:00,106.145261743
62.69960303915899,-137.54746635421643,2022-07-03 00:00:00,2851.7513094
65.39496696291242,-135.0894260640758,2022-07-07 00:00:00,1065.99541065
58.1326859674012,-104.12781611183051,2022-08-18 00:00:00,2266.96106366
55.820206846484815,-103.69346907690567,2022-09-02 00:00:00,983.59042716
62.890754455143885,-107.43415080489166,2022-07-05 00:00:00,755.427064547
59.36246872743098,-106.67856080783443,2022-07-13 00:00:00,928.357975456
58.10236983453469,-109.01375881466458,2022-07-14 00:00:00,2148.62845653
64.68570746269907,-117.38280352042688,2022-06-24 00:00:00,29246.4922734
56.00329280384718,-122.3337533937181,2022-08-30 00:00:00,27554.3834121
59.44892257495241,-106.47872668444619,2022-06-13 00:00:00,16470.6645243
61.35039357966847,-120.21158055414223,2022-08-24 00:00:00,661.644868006
67.26537147418297,-137.26711110814762,2022-07-09 00:00:00,772.280828935
63.443709100641804,-114.01112454828969,2022-08-18 00:00:00,703.839534081
59.10573234735477,-97.01966289145922,2022-08-19 00:00:00,1069.60214435
60.56847742579885,-125.8168333555223,2022-06-29 00:00:00,24460.6106715
49.38175467581932,-119.78079526353075,2022-07-30 00:00:00,6429.01976002
49.34627917425811,-121.55507674199882,2022-09-10 00:00:00,585.00793082
57.048973333503916,-106.1326143349516,2022-07-12 00:00:00,5303.65939591
63.92744325314621,-119.23786058064458,2022-07-08 00:00:00,550.458050205
59.59982167745897,-111.38260514783012,2022-06-14 00:00:00,2191.36383377
57.37901142505729,-107.09321326984237,2022-07-14 00:00:00,162.222089381
48.58784250145718,-55.38772670351204,2022-07-25 00:00:00,5041.12692697
63.94580059677897,-121.93999064237384,2022-08-16 00:00:00,6087.5906843
67.64569643933339,-129.10282710570215,2022-07-16 00:00:00,2885.1985946
60.31761112368191,-126.96407742407509,2022-07-15 00:00:00,13656.9779249
66.69575735037483,-136.59744129572692,2022-07-08 00:00:00,1553.72261572
58.38206661446452,-102.56414742393153,2022-08-20 00:00:00,759.882228249
65.46344012691988,-135.79213010061932,2022-07-06 00:00:00,800.635389706
60.732706378083144,-123.67268843569643,2022-09-10 00:00:00,10048.2425214
60.34309584677265,-110.42912589985897,2022-06-17 00:00:00,22811.4015894
50.725943081349335,-115.75611803837432,2022-08-12 00:00:00,1326.43241478
43.9779040407002,-65.64926408746656,2022-05-09 00:00:00,2683.28897315
59.304641263135565,-107.7380691969963,2022-08-10 00:00:00,1020.17191765
56.68088053261003,-107.48812000250733,2022-06-28 00:00:00,794.648215714
58.610283692977895,-127.62164961086167,2022-06-18 00:00:00,1608.49102952
59.38949733669114,-131.35697051045588,2022-07-03 00:00:00,846.729670707
60.22427680721524,-114.26639905349447,2022-07-07 00:00:00,2129.78522756
59.92507540542647,-110.21515069845302,2022-08-17 00:00:00,3860.75422828
65.79506943815841,-132.00863224600866,2022-06-28 00:00:00,4004.66771835
56.72980377555596,-108.64885238409408,2022-07-18 00:00:00,551.019005747
50.61524243644826,-118.30674656440739,2022-09-09 00:00:00,70.283522315
51.322300446676785,-124.74397644760501,2022-10-13 00:00:00,172.227795171
58.04073519883676,-103.81718578651116,2022-08-20 00:00:00,446.943637376
58.65877741675756,-118.72387039492358,2022-10-13 00:00:00,288.782716945
54.7663655227067,-125.23564760745285,2022-08-13 00:00:00,12.2332447489
64.17461253561561,-140.6602287093613,2022-07-04 00:00:00,20.7796209554
49.56736595000115,-116.33362420391174,2022-08-08 00:00:00,427.188892964
63.2405407319972,-136.5029135900591,2022-07-02 00:00:00,3603.62694735
63.42022188874043,-138.30215070264478,2022-06-30 00:00:00,469.642338748
52.24476746792232,-125.9846574545967,2022-08-25 00:00:00,82.9912897578
62.46851865945842,-140.44939404087918,2022-06-30 00:00:00,3308.90065326
62.61776797633983,-105.66149882233674,2022-07-07 00:00:00,855.732919926
58.81121037637046,-102.51912098104916,2022-08-22 00:00:00,54.6835910235
56.913800882007514,-114.02434053503035,2022-07-11 00:00:00,262.539812622
68.05291248471602,-137.55667444386535,2022-07-08 00:00:00,32.5956622338
54.809546058947696,-121.22294693655388,2022-10-10 00:00:00,455.322699995
50.79291726822317,-117.20896522386265,2022-07-25 00:00:00,69.0702600465
61.395747736447184,-121.33951280083453,2022-08-15 00:00:00,12.7718851722
59.33491792480037,-111.21240517150895,2022-10-02 00:00:00,13.6401496842
57.68232782804648,-123.43485060660441,2022-10-20 00:00:00,2.0870511529
50.70879746726821,-123.92590273239625,2022-10-14 00:00:00,22.5755362464
56.08603722802435,-125.70227930761185,2022-08-20 00:00:00,713.296369159
65.49847781390963,-135.35299087459842,2022-07-04 00:00:00,23.2260124412
57.19545328640406,-113.0640221357949,2022-07-18 00:00:00,1325.03780981
56.53173767746713,-109.99978037618374,2022-06-30 00:00:00,1489.78346437
62.04553294742149,-115.09707505460842,2022-06-20 00:00:00,36707.5097872
55.2125033705126,-123.84741921630449,2022-07-03 00:00:00,2.0196832235
54.126590065723384,-96.89847778131484,2022-08-17 00:00:00,16.0613760771
56.245332671334204,-102.4758773681365,2022-07-13 00:00:00,4766.50761589
61.04063623437776,-129.0896975744953,2022-07-06 00:00:00,309.237499757
59.8048474066631,-111.03073257802973,2022-07-01 00:00:00,1742.71027175
62.1947463577632,-121.88726936547008,2022-06-02 00:00:00,1028.78360439
55.97760816175716,-100.61321501247352,2022-07-14 00:00:00,1061.09583364
58.588186188678975,-64.85290235027385,2022-06-08 00:00:00,4298.79340057
58.587369707634664,-106.28982731793677,2022-08-21 00:00:00,665.566010692
63.761302977769375,-135.5367109849022,2022-07-01 00:00:00,3491.45109844
65.54342786113207,-136.70450529927174,2022-07-05 00:00:00,859.9789088
59.148156904411366,-99.2037168115863,2022-08-19 00:00:00,18.4486101461
62.89879505303747,-133.69689943749637,2022-07-05 00:00:00,117.669005562
64.56939127057609,-140.15316585588917,2022-07-09 00:00:00,69.4171996502
61.802805375655865,-124.36388957776857,2022-07-08 00:00:00,60.7546390498
65.67941757500681,-136.43339108226058,2022-07-08 00:00:00,117.378147947
56.62727264776898,-98.57873299876596,2022-07-15 00:00:00,25.3873541304
57.10372313875086,-108.7802104274196,2022-08-22 00:00:00,9248.60748916
58.169260508698265,-100.82393783056888,2022-08-19 00:00:00,523.173398504
56.485324632427194,-109.3973759794871,2022-05-21 00:00:00,2.8510475648
51.22426375120784,-118.14186150167579,2022-08-25 00:00:00,67.3610329764
50.05938686204556,-122.04008376881738,2022-08-18 00:00:00,888.773607493
50.198911226213106,-122.21482754693007,2022-08-13 00:00:00,9.0848445015
52.3708152942809,-125.81866550715223,2022-09-21 00:00:00,32.4583297124
50.59852988315101,-124.44966359010692,2022-10-14 00:00:00,5.4026903625
51.24722531395352,-118.04559401532606,2022-08-25 00:00:00,149.047816013
59.435313304119354,-110.999171660613,2022-08-26 00:00:00,53.1783780254
50.05938686204556,-122.04008376881738,2022-08-18 00:00:00,5.0958875191
51.49491088620638,-118.10555292722402,2022-09-03 00:00:00,0.672703651
50.64233449632048,-118.01018766904104,2022-07-29 00:00:00,0.2755295183
62.290063323625944,-136.96486863334255,2022-07-06 00:00:00,87.8086411266
59.65344897817819,-117.55634744420367,2022-08-25 00:00:00,11.6035462363
51.17655629179847,-118.07698510289572,2022-08-16 00:00:00,378.926755256
59.19127809909333,-117.08403441584336,2022-07-13 00:00:00,144.410800567
60.37241353055236,-119.05695018794076,2022-06-29 00:00:00,18.0902663756
62.56743375204616,-129.8559333015631,2022-07-05 00:00:00,36.864223964
49.11824299406632,-120.801808352295,2022-10-14 00:00:00,43.3370408983
63.6817797409798,-131.14018999736302,2022-07-06 00:00:00,37.9685772735
67.95840330707917,-127.77248544145291,2022-08-13 00:00:00,68.6960793523
60.448444463226096,-132.68320367922652,2022-07-07 00:00:00,42.4387236367
