fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,ID,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_RAIN,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,LOCAL_DATE,SNOW_ON_GROUND,PROVINCE_CODE,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION
40018,54.253367,-119.86085,2006-07-02,0.01,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,14.452798623881694,,,,,3074582.2006.7.2,28.5,,-0.8,0.0,,2.0,2006-07-02 00:00:00,0.0,AB,,0.0,,,,,2006.0,7.0,,,13.9,3074582,,0.0,,,4.1,,0.0
40019,54.317133,-119.825467,2006-07-02,0.01,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,12.206401368396644,,,,,3074582.2006.7.2,28.5,,-0.8,0.0,,2.0,2006-07-02 00:00:00,0.0,AB,,0.0,,,,,2006.0,7.0,,,13.9,3074582,,0.0,,,4.1,,0.0
40020,54.309433,-119.5328,2006-07-03,0.01,NOSE MOUNTAIN LO,AB,54.33,-119.35,1574.3,12.066606581651,M,M,,M,3074880.2006.7.3,,M,12.0,,,3.0,2006-07-03 00:00:00,0.0,AB,,,,,,M,2006.0,7.0,,M,,3074880,,,M,,,,
40021,54.46945,-119.520967,2006-07-03,0.5,PINTO LO,AB,54.47,-119.24,1066.8,18.144511660525595,,,,,3075225.2006.7.3,30.0,,11.0,4.8,,3.0,2006-07-03 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3075225,,0.0,,,0.0,,4.8
40022,54.514533,-119.531,2006-07-03,0.05,PINTO LO,AB,54.47,-119.24,1066.8,19.422980841632448,,,,,3075225.2006.7.3,30.0,,11.0,4.8,,3.0,2006-07-03 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3075225,,0.0,,,0.0,,4.8
40023,54.536017,-119.543717,2006-07-03,0.01,PINTO LO,AB,54.47,-119.24,1066.8,20.92570090057706,,,,,3075225.2006.7.3,30.0,,11.0,4.8,,3.0,2006-07-03 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3075225,,0.0,,,0.0,,4.8
40024,54.517967,-119.5346,2006-07-03,0.01,PINTO LO,AB,54.47,-119.24,1066.8,19.746555123909086,,,,,3075225.2006.7.3,30.0,,11.0,4.8,,3.0,2006-07-03 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3075225,,0.0,,,0.0,,4.8
40025,54.267167,-119.838667,2006-07-06,0.01,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,14.343740982160172,,,,,3074582.2006.7.6,21.4,,12.4,36.8,,6.0,2006-07-06 00:00:00,0.0,AB,,0.0,,,,,2006.0,7.0,,,16.9,3074582,,0.0,,,1.1,,36.8
40026,54.512017,-119.59275,2006-07-03,0.02,PINTO LO,AB,54.47,-119.24,1066.8,23.242006319067524,,,,,3075225.2006.7.3,30.0,,11.0,4.8,,3.0,2006-07-03 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3075225,,0.0,,,0.0,,4.8
40027,54.47255,-119.56155,2006-07-05,0.01,PINTO LO,AB,54.47,-119.24,1066.8,20.766337792442997,,,,,3075225.2006.7.5,22.0,,12.0,14.8,,5.0,2006-07-05 00:00:00,0.0,AB,,0.0,,,,,2006.0,7.0,,,17.0,3075225,,0.0,,,1.0,,14.8
40028,54.348833,-119.629083,2006-08-11,0.01,NOSE MOUNTAIN LO,AB,54.33,-119.35,1574.3,18.20081836636181,,,,,3074880.2006.8.11,14.0,,7.0,1.2,,11.0,2006-08-11 00:00:00,0.0,AB,,0.0,,,,,2006.0,8.0,,,10.5,3074880,,0.0,,,7.5,,1.2
40029,54.350328,-119.919998,2006-09-03,0.05,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,5.405790906984174,,M,,M,3074582.2006.9.3,30.1,,,0.0,,3.0,2006-09-03 00:00:00,0.0,AB,,,,,,,2006.0,9.0,,,,3074582,,0.0,M,,,,0.0
40030,54.284683,-119.844433,2006-09-04,0.01,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,12.819603079121164,,M,,M,3074582.2006.9.4,24.1,,,0.0,,4.0,2006-09-04 00:00:00,0.0,AB,,,,,,,2006.0,9.0,,,,3074582,,0.0,M,,,,0.0
40031,54.350328,-119.919998,2006-09-07,0.12,MISTANUSK CREEK,AB,54.3534,-120.0033,1112.0,5.405790906984174,,M,,M,3074582.2006.9.7,25.1,,,0.0,,7.0,2006-09-07 00:00:00,0.0,AB,,,,,,,2006.0,9.0,,,,3074582,,0.0,M,,,,0.0
40032,54.404854,-114.197595,2006-04-20,3.4,VEGA LO,AB,54.26,-114.26,708.7,16.59701277055166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40033,54.062233,-115.354583,2006-04-16,0.4,WHITECOURT A,AB,54.08,-115.4,740.7,3.559264564974166,,,,,3067372.2006.4.16,8.1,,-3.9,0.0,,16.0,2006-04-16 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,2.1,3067372,,0.0,,,15.9,,0.0
40034,54.119308,-115.344097,2006-04-27,0.01,WHITECOURT A,AB,54.08,-115.4,740.7,5.687677222421666,,,,,3067372.2006.4.27,17.1,,2.9,0.0,,27.0,2006-04-27 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,10.0,3067372,,0.0,,,8.0,,0.0
40035,53.807533,-115.526267,2006-06-29,0.01,WHITECOURT LO,AB,54.02,-115.43,1200.9,24.436727884434813,,,,,3067392.2006.6.29,20.5,,7.0,0.0,,29.0,2006-06-29 00:00:00,0.0,AB,,0.0,,,,,2006.0,6.0,,,13.8,3067392,,0.0,,,4.2,,0.0
40036,54.03194,-115.555827,2006-07-02,0.01,WHITECOURT A,AB,54.0823008,-115.4702,784.7,7.906610094273018,,,,,3067372.2006.7.2,29.8,,10.2,0.0,,2.0,2006-07-02 00:00:00,0.0,AB,,2.0,,,,,2006.0,7.0,,,20.0,3067372,,0.0,,,0.0,,0.0
40037,54.128435,-115.453626,2006-07-26,0.01,WHITECOURT A,AB,54.0838,-115.4712,782.4,5.090504254149535,,,,,3067372.2006.7.26,27.0,,15.5,0.4,,26.0,2006-07-26 00:00:00,0.0,AB,,3.3,,,,,2006.0,7.0,,,21.3,3067372,,0.0,,,0.0,,0.4
40038,54.08585,-115.66965,2006-08-11,0.01,WHITECOURT A,AB,54.0838,-115.4712,782.4,12.937872151331538,,,,,3067372.2006.8.11,19.6,,6.7,0.2,,11.0,2006-08-11 00:00:00,0.0,AB,,0.0,,,,,2006.0,8.0,,,13.2,3067372,,0.0,,,4.8,,0.2
40039,54.0133,-115.632367,2006-09-07,0.01,WHITECOURT A,AB,54.0823008,-115.4702,784.7,13.066546751220784,,,,,3067372.2006.9.7,22.8,,5.0,0.0,,7.0,2006-09-07 00:00:00,0.0,AB,,0.0,,,,,2006.0,9.0,,,13.9,3067372,,0.0,,,4.1,,0.0
40040,54.068434,-115.66898,2006-10-04,0.8,WHITECOURT A,AB,54.0838,-115.4712,782.4,13.007463585376636,,,,,3067372.2006.10.4,15.7,,-3.7,0.0,,4.0,2006-10-04 00:00:00,0.0,AB,,0.0,,,,,2006.0,10.0,,,6.0,3067372,,0.0,,,12.0,,0.0
40041,54.113886,-115.397164,2007-04-28,0.01,WHITECOURT A,AB,54.08,-115.4,740.7,3.770117950952319,,,,,3067372.2007.4.28,12.2,,3.6,0.0,,28.0,2007-04-28 00:00:00,,AB,,0.0,,,,,2007.0,4.0,,,7.9,3067372,M,0.0,,,10.1,,0.0
40042,54.081175,-115.590922,2007-04-28,0.01,WHITECOURT A,AB,54.0838,-115.4712,782.4,7.809910877144322,,,,,3067372.2007.4.28,12.2,,3.6,0.0,,28.0,2007-04-28 00:00:00,,AB,,0.0,,,,,2007.0,4.0,,,7.9,3067372,M,0.0,,,10.1,,0.0
40043,53.917354,-115.757144,2007-06-03,0.1,WHITECOURT LO,AB,54.02,-115.43,1200.9,24.2363157267673,,,,,3067392.2007.6.3,23.5,,12.0,0.0,,3.0,2007-06-03 00:00:00,0.0,AB,,0.0,,,,,2007.0,6.0,,,17.8,3067392,,0.0,,,0.2,,0.0
40044,54.0969,-115.3804,2008-03-26,0.01,WHITECOURT A,AB,54.08,-115.4,740.7,2.2713339090394533,M,E,,E,3067372.2008.3.26,3.7,,-9.4,,M,26.0,2008-03-26 00:00:00,1.0,AB,,0.0,M,,E,,2008.0,3.0,,M,-2.9,3067372,,,E,,20.9,,0.0
40045,53.882367,-115.519,2008-04-14,9.4,WHITECOURT LO,AB,54.02,-115.43,1200.9,16.36442923219982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40046,53.762825,-115.357569,2008-10-27,0.01,ANSELMO,AB,53.58,-115.25,853.4,21.51523918822242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40047,54.0616,-115.54325,2008-04-13,0.01,WHITECOURT A,AB,54.0823008,-115.4702,784.7,5.289601396170538,M,E,,E,3067372.2008.4.13,19.3,,7.6,,M,13.0,2008-04-13 00:00:00,0.0,AB,,0.0,M,,E,,2008.0,4.0,,M,13.5,3067372,T,,E,,4.5,,0.0
40048,54.115533,-115.40675,2008-04-29,0.2,WHITECOURT FOREST HQ,AB,54.08,-115.41,740.7,3.9542840864765263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40049,54.081175,-115.403644,2008-05-06,0.01,WHITECOURT A,AB,54.08,-115.4,740.7,0.2710760637541395,M,E,,E,3067372.2008.5.6,15.3,,0.0,,M,6.0,2008-05-06 00:00:00,,AB,,0.0,M,,E,E,2008.0,5.0,,M,7.7,3067372,,,E,,10.3,,0.2
40050,54.104833,-115.4505,2008-06-04,0.01,WHITECOURT A,AB,54.0838,-115.4712,782.4,2.6986620245677946,M,E,,E,3067372.2008.6.4,21.5,,8.0,,M,4.0,2008-06-04 00:00:00,,AB,,0.0,M,,E,E,2008.0,6.0,,M,14.8,3067372,,,E,,3.2,,0.4
40051,54.068883,-115.399833,2008-06-28,0.01,WHITECOURT A,AB,54.08,-115.4,740.7,1.2354258710093675,M,E,,E,3067372.2008.6.28,27.5,,7.9,,M,28.0,2008-06-28 00:00:00,,AB,,0.0,M,,E,,2008.0,6.0,,M,17.7,3067372,,,E,,0.3,,0.0
40052,54.076433,-115.6538,2008-07-25,0.2,WHITECOURT A,AB,54.0838,-115.4712,782.4,11.932159899747663,M,E,,E,3067372.2008.7.25,27.6,,8.7,,M,25.0,2008-07-25 00:00:00,,AB,,0.2,M,,E,,2008.0,7.0,,M,18.2,3067372,,,E,,0.0,,0.0
40053,54.076433,-115.653667,2008-07-26,0.21,WHITECOURT A,AB,54.0838,-115.4712,782.4,11.923509826496185,M,E,,E,3067372.2008.7.26,25.4,,13.1,,M,26.0,2008-07-26 00:00:00,,AB,,1.3,M,,E,T,2008.0,7.0,,M,19.3,3067372,,,E,,0.0,,0.0
40054,54.069133,-115.489333,2008-08-18,0.01,WHITECOURT A,AB,54.0823008,-115.4702,784.7,1.9228360814373973,M,E,,E,3067372.2008.8.18,30.4,,14.2,,M,18.0,2008-08-18 00:00:00,,AB,,4.3,M,,E,E,2008.0,8.0,,M,22.3,3067372,,,E,,0.0,,0.6
40055,54.070241,-115.509778,2008-10-27,0.01,WHITECOURT A,AB,54.0823008,-115.4702,784.7,2.9076595107596086,M,E,,E,3067372.2008.10.27,8.9,,-4.6,,M,27.0,2008-10-27 00:00:00,,AB,,0.0,M,,E,T,2008.0,10.0,,M,2.2,3067372,,,E,,15.8,,0.0
40056,53.55636,-119.6292,2006-05-16,0.01,GRANDE CACHE S.T.P.,AB,53.520305,-119.092805,1200.0,35.64928989783271,,,,,3072895.2006.5.16,28.0,,2.0,0.0,,16.0,2006-05-16 00:00:00,0.0,AB,,0.0,,,,,2006.0,5.0,,,15.0,3072895,,0.0,,,3.0,,0.0
40057,53.7757,-119.760791,2006-05-31,68.4,KAKWA NOTUS,AB,54.12,-119.53,1347.2,41.12990295482391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,53.80148,-119.54393,2006-06-22,0.1,KAKWA NOTUS,AB,54.12,-119.53,1347.2,35.40728566102391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40059,53.791567,-119.743,2006-06-26,14554.3,KAKWA NOTUS,AB,54.12,-119.53,1347.2,39.06420741124049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40060,53.561129,-119.636335,2006-07-04,6300.0,GRANDE CACHE S.T.P.,AB,53.520305,-119.092805,1200.0,36.17815148249145,,,,,3072895.2006.7.4,32.5,,8.5,1.4,,4.0,2006-07-04 00:00:00,0.0,AB,,2.5,,,,,2006.0,7.0,,,20.5,3072895,,0.0,,,0.0,,1.4
40061,53.42205,-118.308983,2006-07-23,3.0,ADAMS CREEK LO,AB,53.43,-118.34,2209.8,2.235740122974409,T,,,,3060045.2006.7.23,24.5,,15.0,0.0,,23.0,2006-07-23 00:00:00,0.0,AB,,1.8,,,,T,2006.0,7.0,,,19.8,3060045,,0.0,,,0.0,,0.0
40062,53.612683,-118.674667,2006-07-23,0.1,GRANDE CACHE AUTO,AB,53.55,-118.52,1255.0,12.354687184423184,,,,,307C001.2006.7.23,29.4,,13.3,,,23.0,2006-07-23 00:00:00,0.0,AB,,3.4,,,,,2006.0,7.0,,,21.4,307C001,,,,,0.0,,
40063,53.610933,-115.594267,2006-04-03,0.5,SHINING BANK,AB,53.51,-115.58,829.1,11.255653645722347,,,,,3065885.2006.4.3,14.0,,-3.0,0.0,,3.0,2006-04-03 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,5.5,3065885,T,0.0,,,12.5,,0.0
40064,53.606367,-115.915733,2006-04-03,0.2,TOM HILL LO,AB,53.56,-116.2,1295.4,19.44804587770631,,M,,M,3066495.2006.4.3,,M,,0.0,,3.0,2006-04-03 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40065,53.608867,-115.609467,2006-04-03,0.01,SHINING BANK,AB,53.51,-115.58,829.1,11.15744860097864,,,,,3065885.2006.4.3,14.0,,-3.0,0.0,,3.0,2006-04-03 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,5.5,3065885,T,0.0,,,12.5,,0.0
40066,53.60639,-115.92163,2006-04-03,0.2,TOM HILL LO,AB,53.56,-116.2,1295.4,19.073887626182604,,M,,M,3066495.2006.4.3,,M,,0.0,,3.0,2006-04-03 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40067,53.6144,-115.70979,2006-04-05,0.01,SHINING BANK,AB,53.51,-115.58,829.1,14.421463274625536,,,,,3065885.2006.4.5,14.5,,-3.0,2.8,,5.0,2006-04-05 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,5.8,3065885,T,0.0,,,12.2,,2.8
40068,53.582791,-115.257478,2006-04-18,0.01,ANSELMO,AB,53.58,-115.25,853.4,0.5827365554690686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40069,53.678333,-116.065267,2006-04-18,0.01,TOM HILL LO,AB,53.56,-116.2,1295.4,15.867709442490556,,M,,M,3066495.2006.4.18,,M,,0.0,,18.0,2006-04-18 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40070,53.637117,-115.87245,2006-04-18,0.01,TOM HILL LO,AB,53.56,-116.2,1295.4,23.238409975141277,,M,,M,3066495.2006.4.18,,M,,0.0,,18.0,2006-04-18 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40071,53.775367,-115.983,2006-04-23,0.32,TOM HILL LO,AB,53.56,-116.2,1295.4,27.872670071614795,,M,,M,3066495.2006.4.23,,M,,0.0,,23.0,2006-04-23 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40072,53.515554,-115.125182,2006-04-24,0.01,RONAN,AB,53.53,-115.15,731.5,2.29461555783528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40073,53.61285,-116.30247,2006-04-24,0.01,TOM HILL LO,AB,53.56,-116.2,1295.4,8.954412487433373,,M,,M,3066495.2006.4.24,,M,,0.0,,24.0,2006-04-24 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40074,53.843933,-115.817883,2006-06-02,0.01,WHITECOURT LO,AB,54.02,-115.43,1200.9,32.04364780667407,,,,,3067392.2006.6.2,24.0,,14.0,3.6,,2.0,2006-06-02 00:00:00,0.0,AB,,1.0,,,,,2006.0,6.0,,,19.0,3067392,,0.0,,,0.0,,3.6
40075,53.319439,-115.152754,2006-04-25,0.01,WILDWOOD SOUTH,AB,53.34,-115.15,823.0,2.2921418254304764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40076,53.574533,-116.5765,2006-04-26,0.01,MAYBERNE LO,AB,53.52,-116.4,1490.5,13.135051287278104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40077,53.657267,-116.4075,2006-04-27,0.01,MAYBERNE LO,AB,53.52,-116.4,1490.5,15.26183104601081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40078,53.864583,-116.149517,2006-04-24,0.01,KAYBOB 3,AB,54.065,-116.3752002,1002.8,26.714786569462586,,,,,3063620.2006.4.24,23.0,,-1.0,0.0,,24.0,2006-04-24 00:00:00,0.0,AB,,0.0,,,,,2006.0,4.0,,,11.0,3063620,,0.0,,,7.0,,0.0
40079,53.675524,-116.156384,2006-04-27,0.2,TOM HILL LO,AB,53.56,-116.2,1295.4,13.155606800282465,,M,,M,3066495.2006.4.27,15.0,,,0.0,,27.0,2006-04-27 00:00:00,,AB,,,,,M,,2006.0,4.0,,,,3066495,,0.0,M,,,,0.0
40080,53.811833,-116.122883,2006-04-28,0.3,TOM HILL LO,AB,53.56,-116.2,1295.4,28.44141850866722,,,,,3066495.2006.4.28,22.0,,1.0,0.0,,28.0,2006-04-28 00:00:00,,AB,,0.0,,,,,2006.0,4.0,,,11.5,3066495,,0.0,,,6.5,,0.0
40081,53.819144,-115.985535,2006-04-29,0.01,TOM HILL LO,AB,53.56,-116.2,1295.4,32.06952198749195,T,,,,3066495.2006.4.29,12.0,,7.0,0.0,,29.0,2006-04-29 00:00:00,,AB,,0.0,,,,,2006.0,4.0,,,9.5,3066495,,1.9,,,8.5,,1.9
40082,53.848243,-115.972991,2006-04-29,0.01,WINDFALL AFS,AB,54.1116,-116.1459,808.0,31.37117027795061,,,,,3067586.2006.4.29,14.6,,-0.4,2.0,,29.0,2006-04-29 00:00:00,,AB,,0.0,,,,,2006.0,4.0,,,7.1,3067586,,0.0,,,10.9,,2.0
40083,53.55585,-116.36152,2006-05-10,0.01,MAYBERNE LO,AB,53.52,-116.4,1490.5,4.725341899964678,,,,,3064240.2006.5.10,13.0,,-2.0,0.0,,10.0,2006-05-10 00:00:00,,AB,,0.0,,,,,2006.0,5.0,,,5.5,3064240,,0.0,,,12.5,,0.0
40084,53.4937,-115.156217,2006-05-16,1.5,MAYERTHORPE 2,AB,53.51,-115.21,731.5,3.989758853541784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40085,53.775,-116.424333,2006-05-17,0.2,TOM HILL LO,AB,53.56,-116.2,1295.4,28.088525797366785,,,,,3066495.2006.5.17,27.0,,11.0,0.0,,17.0,2006-05-17 00:00:00,,AB,,1.0,,,,,2006.0,5.0,,,19.0,3066495,,0.0,,,0.0,,0.0
40086,53.804595,-116.443852,2006-05-16,0.01,KAYBOB 3,AB,54.065,-116.3752002,1002.8,29.28398153228382,,,,,3063620.2006.5.16,29.0,,7.5,0.0,,16.0,2006-05-16 00:00:00,0.0,AB,,0.3,,,,,2006.0,5.0,,,18.3,3063620,,0.0,,,0.0,,0.0
40087,53.528215,-116.522017,2006-05-19,0.4,MAYBERNE LO,AB,53.52,-116.4,1490.5,8.112234209697245,,,,,3064240.2006.5.19,21.0,,8.0,0.0,,19.0,2006-05-19 00:00:00,,AB,,0.0,,,,,2006.0,5.0,,,14.5,3064240,,0.0,,,3.5,,0.0
40088,53.57007,-116.40676,2006-05-19,0.01,MAYBERNE LO,AB,53.52,-116.4,1490.5,5.581909700388985,,,,,3064240.2006.5.19,21.0,,8.0,0.0,,19.0,2006-05-19 00:00:00,,AB,,0.0,,,,,2006.0,5.0,,,14.5,3064240,,0.0,,,3.5,,0.0
40089,53.544167,-116.628888,2006-05-19,0.01,MAYBERNE LO,AB,53.52,-116.4,1490.5,15.354659814766936,,,,,3064240.2006.5.19,21.0,,8.0,0.0,,19.0,2006-05-19 00:00:00,,AB,,0.0,,,,,2006.0,5.0,,,14.5,3064240,,0.0,,,3.5,,0.0
40090,53.72053,-116.08571,2006-05-19,0.02,TOM HILL LO,AB,53.56,-116.2,1295.4,19.362860110575227,,,,,3066495.2006.5.19,21.0,,10.5,0.0,,19.0,2006-05-19 00:00:00,,AB,,0.0,,,,,2006.0,5.0,,,15.8,3066495,,0.0,,,2.2,,0.0
