fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,ID,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_RAIN,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,LOCAL_DATE,SNOW_ON_GROUND,PROVINCE_CODE,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION
20020,50.2228,-115.8795,2009-06-05,0.009,INVERMERE 2,BC,50.28,-116.03,807.7,12.440342777469706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20021,50.5611,-116.0786,2009-07-03,0.3,KOOTENAY NP KTNY CRSG,BC,50.53,-116.0304,1170.4,4.850671082797257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022,50.5615,-116.0788,2009-07-03,0.3,KOOTENAY NP KTNY CRSG,BC,50.53,-116.0304,1170.4,4.892286399410627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20023,50.5635,-116.0791,2009-07-03,0.1,KOOTENAY NP KTNY CRSG,BC,50.53,-116.0304,1170.4,5.067994323482931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20024,50.3794,-115.9864,2009-06-15,0.009,KOOTENAY NAT PARK RADIUM,BC,50.39,-116.01,1088.1,2.0454392074308214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20025,50.1011,-115.7689,2009-07-06,0.009,CANAL FLATS RANGER STN,BC,50.09,-115.49,816.9,19.92037734900546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20026,50.967,-116.4111,2009-07-06,0.009,YOHO NP WEST GATE,BC,51.14,-116.4,1143.0,19.24027412153784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20027,50.8601,-116.3001,2009-07-23,2.5,YOHO NAT PARK LEANCHOIL,BC,51.14,-116.34,1140.0,31.22882770765949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20028,50.8004,-116.2963,2009-07-25,0.009,SPILLIMACHEEN,BC,50.55,-116.24,818.4,28.106764614819383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20029,49.9893,-115.7691,2009-08-01,2.8,CANAL FLATS RANGER STN,BC,50.09,-115.49,816.9,22.84760805243848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20030,50.0154,-115.7793,2009-08-04,0.009,CANAL FLATS RANGER STN,BC,50.09,-115.49,816.9,22.244416395891854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20031,51.029,-116.7066,2009-08-31,0.009,GOLDEN A,BC,51.1757,-116.5856,784.9,18.358790584754736,,,,,1173210.2009.8.31,30.5,,7.6,0.0,,31.0,2009-08-31 00:00:00,0.0,BC,,1.1,,,,,2009.0,8.0,,,19.1,1173210,,0.0,,,0.0,,0.0
20032,50.3541,-115.8302,2009-09-01,0.15,KOOTENAY NAT PARK RADIUM,BC,50.39,-116.01,1088.1,13.353280410247216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20033,50.0607,-115.7721,2009-09-30,0.009,CANAL FLATS RANGER STN,BC,50.09,-115.49,816.9,20.38051335932152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20034,50.5578,-116.1003,2009-11-02,8.7,KOOTENAY NP KTNY CRSG,BC,50.53,-116.0304,1170.4,5.823234797558905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20035,51.3108,-116.9343,2009-05-04,0.009,DONALD,BC,51.29,-117.09,783.3,11.062139747899494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20036,51.4494,-117.0975,2009-06-26,0.009,DONALD,BC,51.29,-117.09,783.3,17.72098316675176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20037,51.4074,-117.0415,2009-07-24,0.009,DONALD,BC,51.29,-117.09,783.3,13.473372890017444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20038,51.4172,-117.0298,2009-07-31,0.009,DONALD,BC,51.29,-117.09,783.3,14.739592812097156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20039,51.3295,-117.0561,2009-09-28,0.009,DONALD,BC,51.29,-117.09,783.3,4.981229353558746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20040,51.331,-117.0566,2009-09-30,0.009,DONALD,BC,51.29,-117.09,783.3,5.112847564828591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20041,49.2678,-115.1074,2009-01-01,0.45,FERNIE SNOW VALLEY,BC,49.28,-115.06,1371.6,3.694382712749426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20042,49.7142,-115.6358,2009-04-01,0.2,HANSON LAKE,BC,49.47,-115.44,774.2,30.58319994579082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20043,49.7463,-115.6458,2009-04-21,51.0,HANSON LAKE,BC,49.47,-115.44,774.2,34.093249928470755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20044,49.779,-115.8743,2009-04-21,0.1,CANAL FLATS RANGER STN,BC,50.09,-115.49,816.9,44.15834056233175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20045,49.0205,-115.0457,2009-04-28,0.009,TOBACCO PLAINS,BC,49.01,-115.05,701.0,1.2081680115637108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20046,49.4547,-115.5475,2009-03-30,0.009,KIMBERLEY MEADOWBROOK,BC,49.42,-115.54,1064.0,3.8939420077900233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20047,49.701,-115.9423,2009-05-09,0.02,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,41.11798774618619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20048,49.6917,-115.9633,2009-05-15,0.8,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,41.28244508838845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20049,49.6547,-115.7658,2009-05-18,27.2,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,30.003001873050994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050,49.1067,-115.1408,2009-05-18,0.009,BAYNES LAKE KOOTENAY RIVER,BC,49.13337,-115.13138,800.0,3.0418623764799584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051,49.5281,-115.6943,2009-05-25,0.009,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,15.131701117702802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20052,49.7465,-115.7199,2009-06-06,0.1,HANSON LAKE,BC,49.47,-115.44,774.2,36.74695739945875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20053,49.5365,-115.6375,2009-06-12,20.1,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,14.469725522430789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20054,49.6303,-115.7514,2009-06-17,0.009,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,27.108695892975756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20055,49.5154,-115.736,2009-06-24,0.6,KIMBERLEY CHAPMAN CAMP,BC,49.41,-115.59,1097.3,15.7600224597107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20056,49.2938,-115.272,2009-07-05,1.5,WARDNER KTNY HATCHERY,BC,49.28234,-115.27343,760.0,1.2777048341749282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20057,49.3195,-115.3008,2009-07-06,0.009,FT STEELE DANDY CRK,BC,49.31261,-115.27381,856.0,2.099750287447661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20058,49.1501,-115.3452,2009-07-06,0.009,MOYIE,BC,49.17,-115.5,944.9,11.464622414971323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20059,50.79,-121.4035,2009-04-01,34.6,PORCUPINE CREEK,BC,51.02,-121.48,1190.0,26.11492809931953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060,50.8191,-121.5689,2009-05-03,150.0,PORCUPINE CREEK,BC,51.02,-121.48,1190.0,23.177424790321133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20061,50.809,-121.4022,2009-06-10,1.2,PORCUPINE CREEK,BC,51.02,-121.48,1190.0,24.072637697596747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20062,50.3008,-121.1743,2008-04-04,0.1,ASHCROFT VENABLES VLY,BC,50.33,-121.2,640.0,3.7222127087828873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20063,50.3007,-121.1896,2008-04-06,48.0,ASHCROFT VENABLES VLY,BC,50.33,-121.2,640.0,3.338553192570401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20064,50.7577,-121.8348,2008-04-03,0.2,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,33.19020320686814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20065,50.3549,-121.3937,2008-04-09,0.2,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,6.0954269886863015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20066,50.2748,-121.6008,2008-04-14,1.0,LILLOOET CEDAR FALLS,BC,50.36,-121.52,554.7,11.068492136220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20067,50.2268,-121.5958,2008-04-20,2.1,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,13.28832999557739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20068,50.2635,-121.5681,2008-04-21,0.5,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,9.915644846038754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20069,50.2177,-121.5895,2008-04-22,0.9,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,12.998914939380906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070,50.21,-121.5773,2008-04-23,0.01,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,12.352558053217711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20071,50.2646,-121.6017,2008-05-06,14.7,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,11.794182171436033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20072,50.255,-121.5159,2008-05-18,0.2,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,7.707803883554718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20073,50.4361,-121.6504,2008-07-01,0.1,LILLOOET RUSSELL ST,BC,50.42,-121.56,243.8,6.644970388590053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20074,50.2663,-121.403,2008-07-19,0.01,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,2.96461013743239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20075,50.2595,-121.5761,2008-07-20,0.1,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,10.636979227780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20076,50.2503,-121.5538,2008-07-28,0.009,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,10.215236896413442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20077,50.3282,-121.5182,2008-07-01,0.009,LILLOOET CEDAR FALLS,BC,50.36,-121.52,554.7,3.536083436925696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20078,50.8736,-121.7517,2008-08-05,0.009,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,22.93676248481679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20079,50.9358,-121.7182,2008-08-02,0.3,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,16.086931635308144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20080,50.5901,-121.7484,2008-08-08,11.4,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,16.802156266997613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20081,50.569,-121.4397,2008-08-08,2.83,PAVILION,BC,50.52,-121.5,1066.8,6.912458478238438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20082,50.5805,-121.7009,2008-08-08,0.1,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,13.306991429813957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20083,50.5258,-121.3541,2008-08-08,0.1,CACHE CREEK 16 MILE,BC,50.545402,-121.245503,515.1,7.973615640291864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20084,50.2498,-121.565,2008-08-14,0.2,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,10.790792434884478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20085,50.6959,-121.918,2008-08-23,1.1,MOHA,BC,50.53,-122.16,548.6,25.121194201424675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20086,50.8017,-121.8442,2008-08-23,0.01,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,33.217317359923435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20087,50.5276,-121.7695,2008-08-30,0.01,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,16.920651104107403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20088,50.3863,-121.5392,2008-09-07,0.1,LILLOOET A,BC,50.4,-121.53,402.0,1.656062344560148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20089,50.3219,-121.6493,2008-10-01,0.3,LILLOOET CEDAR FALLS,BC,50.36,-121.52,554.7,10.10041953657408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090,50.2516,-121.5889,2009-01-28,2.0,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,11.8971418459333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20091,50.225,-121.5879,2009-02-01,0.05,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,12.75519363411994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20092,51.1317,-121.8771,2008-08-17,0.009,JESMOND,BC,51.16,-121.58,1158.2,20.94918066324001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20093,51.05,-121.6938,2008-07-01,0.009,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,9.333590466152602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20094,51.0452,-121.5884,2008-07-01,0.009,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,1.966694635853768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20095,50.976,-121.8063,2008-07-01,0.2,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,18.634090685904557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,50.3018,-121.1766,2008-04-27,0.5,ASHCROFT VENABLES VLY,BC,50.33,-121.2,640.0,3.546455621882211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20097,50.281,-121.1744,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,3.329133712953764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20098,50.2655,-121.1818,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,1.535777707323289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20099,50.2657,-121.1792,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,1.5974788135472775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100,50.2649,-121.1715,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,1.7487869116528922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20101,50.2718,-121.1643,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,2.670445385631159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20102,50.2733,-121.1623,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,2.888146359292445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20103,50.2801,-121.1617,2008-05-02,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,3.557202074656292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104,50.2728,-121.1636,2008-05-17,0.009,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,2.790475172978925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20105,51.2425,-121.7539,2010-08-01,0.7,JESMOND,BC,51.16,-121.58,1158.2,15.1877036558477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20106,51.0931,-121.654,2010-08-05,0.009,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,8.675235551995698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20107,51.2499,-121.818,2010-10-24,0.009,JESMOND,BC,51.16,-121.58,1158.2,19.349001706749835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20108,50.9057,-121.5453,2010-07-31,0.009,PORCUPINE CREEK,BC,51.02,-121.48,1190.0,13.49882427398723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20109,50.8801,-121.6831,2010-07-31,2.0,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,19.86121140250765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20110,50.9361,-121.6194,2010-08-21,27.9,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,12.397081029192714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20111,50.2234,-121.5795,2010-04-20,0.1,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,12.189298740731791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20112,50.2299,-121.59,2010-04-28,0.1,LYTTON STEIN MOUNTAIN,BC,50.24,-121.41,385.0,12.84356175789337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20113,50.303,-121.5733,2010-06-18,0.2,LILLOOET CEDAR FALLS,BC,50.36,-121.52,554.7,7.376746361310549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20114,50.7501,-121.8905,2010-07-01,4.5,MOHA,BC,50.53,-122.16,548.6,30.966935892279626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20115,50.7587,-121.9132,2010-07-04,0.009,MOHA,BC,50.53,-122.16,548.6,30.795280596177435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20116,50.3302,-121.3973,2010-07-17,0.2,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,4.590434582927239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20117,50.459,-121.331,2010-07-18,0.2,HAT CREEK,BC,50.45,-121.35,922.9,1.6755236228087405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20118,50.7238,-121.9298,2010-07-28,0.009,MOHA,BC,50.53,-122.16,548.6,26.965532057694176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20119,50.5901,-121.7033,2010-07-31,0.2,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,13.938243053228112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120,50.7471,-121.9346,2010-08-04,2.0,MOHA,BC,50.53,-122.16,548.6,28.885531978583384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20121,50.5933,-121.8135,2010-08-05,0.009,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,21.213027401295733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20122,50.6096,-121.8666,2010-08-20,0.009,MOHA,BC,50.53,-122.16,548.6,22.51817824062776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20123,50.9285,-121.8056,2009-08-05,0.001,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,21.22371297836064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20124,50.5335,-121.7588,2009-08-16,0.1,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,16.166358455535946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20125,50.8499,-121.8622,2009-08-29,0.04,EDGE HILLS BUTCHER CREEK,BC,51.041408,-121.560905,580.0,29.9650022083488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20126,50.3867,-121.4182,2009-09-01,0.2,KWOTLENEMO LAKE,BC,50.4,-121.48,919.0,4.620878599797674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20127,50.2582,-121.5417,2009-09-14,0.99,LILLOOET FOUNTAINVIEW,BC,50.32,-121.46,300.0,8.9894681050688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20128,50.7656,-121.8365,2009-09-23,0.99,PAVILION BLUE RIDGE,BC,50.53,-121.53,602.0,33.93919369112843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20129,50.4198,-121.3685,2009-10-16,0.01,HAT CREEK,BC,50.45,-121.35,922.9,3.6023988689177413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130,50.3045,-121.6404,2009-10-30,0.1,LILLOOET CEDAR FALLS,BC,50.36,-121.52,554.7,10.534644803621411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
